"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"SQUAMATA"	"ANOMALEPIDIDAE"	"Liotyphlops"	"argaleus"		"LC"	60	0
"SQUAMATA"	"ANOMALEPIDIDAE"	"Liotyphlops"	"beui"		"LC"	60	1
"SQUAMATA"	"ANOMOCHILIDAE"	"Anomochilus"	"leonardi"	"Malayan Giant Blind Snake, Leonard's Pipe Snake"	"LC"	61	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Amblyodipsas"	"concolor"	"Natal Purple-glossed Snake"	"LC"	62	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Amblyodipsas"	"microphthalma"	"Eastern Purple-glossed Snake, White-lipped Snake"	"LC"	62	1
"SQUAMATA"	"ATRACTASPIDIDAE"	"Amblyodipsas"	"ventrimaculata"	"Black Headed Snake, Kalahari Purple-glossed Snake"	"LC"	62	2
"SQUAMATA"	"ATRACTASPIDIDAE"	"Aparallactus"	"capensis"	"Cape Centipede Eater"	"LC"	63	1
"SQUAMATA"	"ATRACTASPIDIDAE"	"Aparallactus"	"lineatus"	"Lined Centipede-eater"	"NT"	63	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Aparallactus"	"niger"		"LC"	63	2
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"andersonii"	"Arabian Small-Scaled Burrowing Asp"	"LC"	64	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"dahomeyensis"	"Mole Viper"	"LC"	64	1
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"engaddensis"	"Mole Viper, Israeli Mole Viper"	"LC"	64	2
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"irregularis"	"Mole Viper, Stiletto Snake, Variable Burrowing Asp"	"LC"	64	3
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"microlepidota"	"Small-Scaled Burrowing Asp"	"LC"	64	4
"SQUAMATA"	"ATRACTASPIDIDAE"	"Atractaspis"	"micropholis"	"Sahelian Burrowing Asp"	"LC"	64	5
"SQUAMATA"	"ATRACTASPIDIDAE"	"Homoroselaps"	"dorsalis"	"Striped Harlequin Snake"	"LR/nt"	65	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Micrelaps"	"bicoloratus"	"Kenya Two-headed Snake, Two Coloured Snake"	"LC"	66	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Micrelaps"	"muelleri"	"Muller's Snake"	"LC"	66	1
"SQUAMATA"	"ATRACTASPIDIDAE"	"Polemon"	"acanthias"	"Reinhardt's Snake-eater"	"LC"	67	0
"SQUAMATA"	"ATRACTASPIDIDAE"	"Polemon"	"barthii"	"Guinea Snake-eater"	"LC"	67	1
"SQUAMATA"	"ATRACTASPIDIDAE"	"Polemon"	"neuwiedi"	"Ivory Coast Snake-eater, Neuwied's Polemon"	"LC"	67	2
"SQUAMATA"	"BIPEDIDAE"	"Bipes"	"biporus"		"LC"	68	0
"SQUAMATA"	"BIPEDIDAE"	"Bipes"	"canaliculatus"		"LC"	68	1
"SQUAMATA"	"BIPEDIDAE"	"Bipes"	"tridactylus"		"LC"	68	2
"SQUAMATA"	"BOIDAE"	"Acrantophis"	"dumerili"	"Dumeril's Boa, Madagascar Ground Boa"	"LC"	69	0
"SQUAMATA"	"BOIDAE"	"Acrantophis"	"madagascariensis"	"Malagasy Ground Boa, Madagascar Boa"	"LC"	69	1
"SQUAMATA"	"BOIDAE"	"Candoia"	"bibroni"	"Fiji Island Boa, Pacific Boa, Solomon Island Tree Boa"	"LC"	70	0
"SQUAMATA"	"BOIDAE"	"Candoia"	"superciliosa"	"Palau Bevel-nosed Boa"	"LC"	70	1
"SQUAMATA"	"BOIDAE"	"Charina"	"bottae"	"Rubber Boa, Southern Rubber Boa"	"LC"	71	0
"SQUAMATA"	"BOIDAE"	"Corallus"	"cropanii"	"Cropan's Boa"	"EN"	72	0
"SQUAMATA"	"BOIDAE"	"Epicrates"	"angulifer"	"Cuban Boa, Cuban Tree Boa"	"LR/nt"	73	2
"SQUAMATA"	"BOIDAE"	"Epicrates"	"inornatus"	"Puerto Rican Boa, Yellow Tree Boa"	"LC"	73	3
"SQUAMATA"	"BOIDAE"	"Epicrates"	"monensis"	"Mona Island Boa"	"EN"	73	0
"SQUAMATA"	"BOIDAE"	"Epicrates"	"subflavus"	"Jamaican Boa, Yellow Snake"	"VU"	73	1
"SQUAMATA"	"BOIDAE"	"Eryx"	"jayakari"	"Arabian Sand Boa"	"LC"	74	0
"SQUAMATA"	"BOIDAE"	"Eunectes"	"beniensis"		"LC"	75	0
"SQUAMATA"	"BOIDAE"	"Lichanura"	"trivirgata"	"Rosy Boa"	"LC"	76	0
"SQUAMATA"	"BOIDAE"	"Sanzinia"	"madagascariensis"	"Madagascar Tree Boa, Sanzinia"	"LC"	77	0
"SQUAMATA"	"BOLYERIDAE"	"Casarea"	"dussumieri"	"Round Island Keel-scaled Boa, Round Island Boa, Round Island Ground Boa"	"EN"	78	0
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"albiventer"	"White-bellied Reed Snake"	"LC"	79	3
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"bicolor"	"Bicoloured Reed Snake"	"LC"	79	4
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"bitorques"	"Banded Worm Snake"	"LC"	79	5
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"borneensis"	"Bornean Reed Snake"	"LC"	79	6
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"everetti"	"Everett's Reed Snake"	"LC"	79	7
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"gervaisi"	"Gervais' Worm Snake"	"LC"	79	8
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"gimletti"	"Gimlett's Reed Snake"	"LC"	79	9
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"grabowskyi"	"Grabowsky's Reed Snake"	"LC"	79	10
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"griswoldi"	"Lined Reed Snake"	"LC"	79	11
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"hilleniusi"		"LC"	79	12
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"ingeri"		"CR"	79	0
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"leucogaster"	"Collared Reed Snake"	"LC"	79	13
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"linnaei"	"Linnaeus's Reed Snake"	"LC"	79	14
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"lovii"	"Low's Reed Snake"	"LC"	79	15
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"lumbricoidea"	"Variable Reed Snake"	"LC"	79	16
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"melanota"	"Kapuas Reed Snake"	"LC"	79	17
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"modesta"		"LC"	79	18
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"muelleri"	"Mueller's Reed Snake"	"LC"	79	19
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"nuchalis"	"Narrow-headed Reed Snake"	"LC"	79	20
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"pavimentata"	"Brown Reed Snake"	"LC"	79	21
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"prakkei"	"Prakke's Reed Snake"	"CR"	79	1
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"schlegeli"	"Red-headed Reed Snake"	"LC"	79	22
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"schmidti"	"Schmidt's Reed Snake"	"LC"	79	23
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"septentrionalis"	"Hong Kong Dwarf Snake, Northern Reed Snake"	"LC"	79	24
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"suluensis"	"Yellow-bellied Reed Snake"	"LC"	79	25
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"sumatrana"	"Sumatran Reed Snake"	"LC"	79	26
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"virgulata"	"Short-tailed Reed Snake, Boie's Dwarf Snake, Southern Worm Snake"	"LC"	79	27
"SQUAMATA"	"CALAMARIIDAE"	"Calamaria"	"yunnanensis"	"Yunnan Reed Snake"	"EN"	79	2
"SQUAMATA"	"CALAMARIIDAE"	"Collorhabdium"	"williamsoni"	"Mountain Dwarf Snake"	"LC"	80	0
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"chanardi"	"Chan-ard Mountain Reed Snake"	"LC"	81	0
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"gentingensis"	"Genting Highlands Reed Snake"	"LC"	81	1
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"jasoni"	"Jason's Reed Snake"	"LC"	81	2
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"lateralis"	"Malayan Mountain Reed Snake, Striped Reed Snake"	"LC"	81	3
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"schulzi"	"Schulz's Reed Snake"	"LC"	81	4
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"tweediei"	"Tweedie's Reed Snake"	"LC"	81	5
"SQUAMATA"	"CALAMARIIDAE"	"Macrocalamus"	"vogeli"	"Vogel's Reed Snake"	"LC"	81	6
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"albonuchalis"	"White-collared Reed Snake"	"LC"	82	3
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"ater"	"Zamboanga Burrowing Snake"	"LC"	82	4
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"collaris"	"Mocquard's Reed Snake"	"LC"	82	5
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"eiselti"	"Eiselt's Dwarf Reed Snake"	"LC"	82	6
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"longiceps"	"Dwarf Reed Snake"	"LC"	82	7
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"mcnamarae"	"Mcnamara's Burrowing Snake"	"VU"	82	1
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"montanum"	"Mountain Burrowing Snake"	"EN"	82	0
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"oxycephalum"	"Negros Light-scaled Burrowing Snake"	"LC"	82	8
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"saravacense"		"LC"	82	9
"SQUAMATA"	"CALAMARIIDAE"	"Pseudorabdion"	"talonuran"		"VU"	82	2
"SQUAMATA"	"CARPHODACTYLIDAE"	"Nephrurus"	"deleani"		"EN"	83	0
"SQUAMATA"	"CARPHODACTYLIDAE"	"Nephrurus"	"levis"	"Common Knob-tailed Lizard, Smooth Knob-tailed Gecko, Three-lined Knob-tail"	"LC"	83	1
"SQUAMATA"	"CARPHODACTYLIDAE"	"Nephrurus"	"stellatus"	"Southern Knob-tailed Gecko, Stellate Knob-tail"	"LC"	83	2
"SQUAMATA"	"CARPHODACTYLIDAE"	"Nephrurus"	"wheeleri"	"Banded Knob-tail"	"LC"	83	3
"SQUAMATA"	"CARPHODACTYLIDAE"	"Phyllurus"	"gulbaru"		"CR"	84	0
"SQUAMATA"	"CARPHODACTYLIDAE"	"Phyllurus"	"ossa"		"LC"	84	1
"SQUAMATA"	"CARPHODACTYLIDAE"	"Saltuarius"	"cornutus"	"Leaf-tailed Gecko, Northern Leaf-tail Gecko"	"LC"	85	0
"SQUAMATA"	"CARPHODACTYLIDAE"	"Uvidicolus"	"sphyrurus"	"Border Thick-tailed Gecko"	"LR/nt"	86	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Archaius"	"tigris"	"Tiger Chameleon, Seychelles Tiger Chameleon"	"EN"	87	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"caffer"	"Pondo Dwarf Chamel, Transkei Dwarf Cham"	"EN"	88	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"dracomontanum"	"Drakensberg Dwarf Chameleon"	"LC"	88	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"nemorale"	"Qudeni Dwarf Chameleon, Zululand Dwarf Chamaeleon"	"LR/nt"	88	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"setaroi"	"Setaro's Dwarf Chameleon"	"LC"	88	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"taeniabronchum"	"Elandsberg Dwarf Chamaeleon, Smith's Dwarf Chamaeleon"	"EN"	88	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"thamnobates"	"Natal Midlands Dwarf Chamaeleon"	"LR/nt"	88	3
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"transvaalense"	"Wolkberg Dwarf Chameleon, Transvaal Dwarf Chameleon"	"LC"	88	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Bradypodion"	"ventrale"	"Eastern Cape Dwarf Chameleon, Southern Dwarf Chameleon"	"LC"	88	7
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"ambreensis"	"Amber Mountain Leaf Chameleon"	"NT"	89	16
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"antakarana"	"Antakarana Leaf Chameleon"	"NT"	89	17
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"bekolosy"		"EN"	89	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"betschi"	"Marojejy Leaf Chameleon"	"NT"	89	18
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"bonsi"	"Namoroka Leaf Chameleon"	"CR"	89	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"brygooi"	"Brygoo's Leaf Chameleon"	"LC"	89	21
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"decaryi"	"Decary's Leaf Chameleon"	"EN"	89	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"dentata"		"EN"	89	3
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"ebenaui"	"Northern Leaf Chameleon"	"VU"	89	10
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"exarmata"		"EN"	89	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"griveaudi"	"Marojejy Leaf Chameleon"	"NT"	89	19
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"karchei"		"EN"	89	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"lineata"	"Lined Leaf Chameleon"	"EN"	89	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"lolontany"		"NT"	89	20
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"minima"		"VU"	89	11
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"nasus"		"VU"	89	12
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"perarmata"	"Antsingy Leaf Chameleon"	"EN"	89	7
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"peyrierasi"		"VU"	89	13
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"ramanantsoai"		"EN"	89	8
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"stumpffi"	"Plated Leaf Chameleon"	"LC"	89	22
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"superciliaris"	"Brown Leaf Chameleon"	"LC"	89	23
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"therezieni"	"Perinet Leaf Chameleon"	"LC"	89	24
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"thieli"		"LC"	89	25
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"tuberculata"	"Mount d'Ambre Leaf Chameleon"	"VU"	89	14
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"vadoni"		"VU"	89	15
"SQUAMATA"	"CHAMAELEONIDAE"	"Brookesia"	"valerieae"		"EN"	89	9
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"amber"	"Amber Mountain Chameleon"	"NT"	90	16
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"ambreense"		"NT"	90	17
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"andringitraense"		"EN"	90	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"boettgeri"		"LC"	90	22
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"brevicorne"	"Short-horned Chameleon"	"LC"	90	23
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"capuroni"		"VU"	90	9
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"crypticum"	"Cryptic Chameleon"	"LC"	90	24
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"cucullatum"		"VU"	90	10
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"furcifer"		"EN"	90	3
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"gallus"		"EN"	90	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"gastrotaenia"	"Short-nosed Chameleon"	"LC"	90	25
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"glawi"		"EN"	90	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"globifer"		"EN"	90	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"guibei"		"NT"	90	18
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"guillaumeti"		"LC"	90	26
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"hafahafa"	"Bizarre-nosed Chameleon"	"CR"	90	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"hilleniusi"		"EN"	90	7
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"jejy"	"Marojejy Peak Chameleon"	"VU"	90	11
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"malthe"		"LC"	90	27
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"marojezense"		"NT"	90	19
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"nasutum"	"Nose-horned Chameleon"	"LC"	90	28
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"oshaughnessyi"	"O'Shaughnessy's Chameleon"	"VU"	90	12
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"parsonii"	"Parson's Chameleon"	"NT"	90	20
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"peltierorum"	"Peltier's Chameleon"	"NT"	90	21
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"peyrierasi"		"VU"	90	13
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"tarzan"		"CR"	90	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"tsaratananense"	"Tsaratanana Chameleon"	"VU"	90	14
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"tsycorne"	"Blunt-nosed Chameleon"	"VU"	90	15
"SQUAMATA"	"CHAMAELEONIDAE"	"Calumma"	"vencesi"	"Vences' Chameleon"	"EN"	90	8
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"arabicus"	"Arabian Chameleon"	"LC"	91	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"calyptratus"	"Veiled Chameleon, Cone-head Chameleon, Yemen Chameleon"	"LC"	91	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"chamaeleon"	"Mediterranean Chameleon"	"LC"	91	3
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"dilepis"	"Common African Flap-necked Chameleon, Flap-necked Chameleon"	"LC"	91	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"monachus"	"Socotran Chameleon"	"NT"	91	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"namaquensis"	"Namaqua Chameleon, Desert Chameleon"	"LC"	91	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Chamaeleo"	"senegalensis"	"Senegal Chameleon"	"LC"	91	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"angeli"	"Angel's Chameleon"	"LC"	92	10
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"antimena"	"Antimena Chameleon"	"VU"	92	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"balteatus"	"Two-banded Chameleon"	"EN"	92	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"belalandaensis"	"Belalanda Chameleon"	"CR"	92	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"bifidus"		"LC"	92	11
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"campani"		"VU"	92	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"cephalolepis"		"LC"	92	12
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"labordi"	"Laborde's Chameleon"	"VU"	92	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"lateralis"	"Jeweled Chameleon, White-lined Chameleon"	"LC"	92	13
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"minor"	"Lesser Chameleon"	"EN"	92	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"nicosiai"		"EN"	92	3
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"oustaleti"	"Oustalet's Chameleon"	"LC"	92	14
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"pardalis"	"Panther Chameleon"	"LC"	92	15
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"petteri"	"Petter's Chameleon"	"VU"	92	7
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"polleni"		"LC"	92	16
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"rhinoceratus"		"VU"	92	8
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"timoni"		"NT"	92	9
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"verrucosus"	"Warty Chameleon"	"LC"	92	17
"SQUAMATA"	"CHAMAELEONIDAE"	"Furcifer"	"willsii"		"LC"	92	18
"SQUAMATA"	"CHAMAELEONIDAE"	"Rhampholeon"	"marshalli"	"Marshall's Pygmy Chameleon, Marshall's African Leaf Chameleon, Marshall's Stump-tail Chameleon"	"VU"	93	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Rhampholeon"	"spectrum"	"Western Pygmy Chameleon, Spectral Pygmy Chameleon, Cameroon Stumptail Chameleon"	"LC"	93	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Rhampholeon"	"spinosus"	"Usambara Spiny Pygmy Chameleon, Rosette-nosed Pygmy Chameleon, Rosette-nosed Chameleon"	"EN"	93	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"chapini"	"Chapin's Chameleon, Gray Chameleon"	"LC"	94	4
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"cristatus"	"Sail Backed Chameleon, Crested Chameleon"	"LC"	94	5
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"feae"	"Bioko Montane Chameleon"	"NT"	94	2
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"hoehnelii"	"Kenyan High-casqued Chameleon, Von Hohnel's Chameleon, Helmeted Chameleon, High-casqued Chameleon"	"LC"	94	6
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"incornutus"	"Ukinga Hornless Chameleon, Poroto Mountain Chameleon"	"VU"	94	0
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"ituriensis"	"Ituri Forest Chameleon"	"LC"	94	7
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"laterispinis"	"Spiny-sided Chameleon, Spiny-flanked Chameleon"	"VU"	94	1
"SQUAMATA"	"CHAMAELEONIDAE"	"Trioceros"	"montium"	"Cameroon Two-horned Mountain Chameleo, Cameroon Sailfin Chameleon"	"NT"	94	3
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"dispar"	"Gunther's Vine Snake"	"NT"	95	1
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"fasciolata"	"Speckle-headed Vine Snake"	"LC"	95	2
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"fronticincta"	"River Vine Snake"	"LC"	95	3
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"mycterizans"	"Malayan Vine Snake"	"LC"	95	4
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"perroteti"	"Perrotet's Vine Snake, Western Ghats Bronzeback"	"EN"	95	0
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"prasina"	"Asian Vine Snake, Boie's Whip Snake, Gunther's Whip Snake, Oriental Whip Snake"	"LC"	95	5
"SQUAMATA"	"COLUBRIDAE"	"Ahaetulla"	"pulverulenta"	"Brown Vine Snake, Brown-speckled Whipsnake, Thunderbolt Snake"	"LC"	95	6
"SQUAMATA"	"COLUBRIDAE"	"Arizona"	"elegans"	"Glossy Snake"	"LC"	96	0
"SQUAMATA"	"COLUBRIDAE"	"Arizona"	"pacata"		"LC"	96	1
"SQUAMATA"	"COLUBRIDAE"	"Bamanophis"	"dorri"		"LC"	97	0
"SQUAMATA"	"COLUBRIDAE"	"Bogertophis"	"rosaliae"	"Baja California Ratsnake, Baja California Rat Snake"	"LC"	98	0
"SQUAMATA"	"COLUBRIDAE"	"Bogertophis"	"subocularis"	"Trans-pecos Ratsnake, Trans-pecos Rat Snake"	"LC"	98	1
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"angulata"	"Philippine Blunt-headed Tree Snake"	"LC"	99	2
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"bourreti"	"Bourret's Cat Snake"	"EN"	99	0
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"cynodon"	"Dog-toothed Cat Snake, Large Blunt-headed Tree Snake"	"LC"	99	3
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"drapiezii"	"White-spotted Cat Snake, Drapiez's Cat Snake"	"LC"	99	4
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"forsteni"	"Forsten's Cat Snake, Reddish Peninsular Cat Snake"	"LC"	99	5
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"guangxiensis"	"Guangxi Cat Snake"	"LC"	99	6
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"jaspidea"	"Jasper Cat Snake"	"LC"	99	7
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"kraepelini"	"Square-headed Cat Snake, Kelung Cat Snake"	"LC"	99	8
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"nigriceps"	"Black-headed Cat Snake"	"LC"	99	9
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"philippina"	"Philippine Cat Snake"	"LC"	99	10
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"saengsomi"	"Banded Green Cat Snake, Banded Cat Snake"	"EN"	99	1
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"schultzei"	"Schultz' Blunt-headed Tree Snake"	"LC"	99	11
"SQUAMATA"	"COLUBRIDAE"	"Boiga"	"trigonata"	"Common Cat Snake, Indian Gamma Snake"	"LC"	99	12
